scenario,goal,dimension,rgn_id,score,year,rgn_name
eez2014,CS,future,163,58.6,2014,United States
eez2014,CS,future,218,59.54,2014,Canada
eez2014,CS,pressures,163,26.51,2014,United States
eez2014,CS,pressures,218,12.37,2014,Canada
eez2014,CS,resilience,163,54.16,2014,United States
eez2014,CS,resilience,218,69.07,2014,Canada
eez2014,CS,score,0,79.23,2014,Global
eez2014,CS,score,163,62.16,2014,United States
eez2014,CS,score,218,54.85,2014,Canada
eez2014,CS,status,0,78.42,2014,Global
eez2014,CS,status,163,65.72,2014,United States
eez2014,CS,status,218,50.16,2014,Canada
eez2014,CS,trend,163,-0.3,2014,United States
eez2014,CS,trend,218,0,2014,Canada
eez2014,CW,future,0,73.96,2014,Global
eez2014,CW,future,163,85.94,2014,United States
eez2014,CW,future,218,100,2014,Canada
eez2014,CW,pressures,163,52.47,2014,United States
eez2014,CW,pressures,218,23.31,2014,Canada
eez2014,CW,resilience,163,39.94,2014,United States
eez2014,CW,resilience,218,67.92,2014,Canada
eez2014,CW,score,0,73.61,2014,Global
eez2014,CW,score,163,81.56,2014,United States
eez2014,CW,score,218,95.71,2014,Canada
eez2014,CW,status,0,73.26,2014,Global
eez2014,CW,status,163,77.18,2014,United States
eez2014,CW,status,218,91.42,2014,Canada
eez2014,CW,trend,163,0.23,2014,United States
eez2014,CW,trend,218,-0.08,2014,Canada
eez2014,ECO,future,0,87.93,2014,Global
eez2014,ECO,future,163,100,2014,United States
eez2014,ECO,future,218,100,2014,Canada
eez2014,ECO,pressures,163,22.52,2014,United States
eez2014,ECO,pressures,218,13.6,2014,Canada
eez2014,ECO,resilience,163,79.36,2014,United States
eez2014,ECO,resilience,218,81.99,2014,Canada
eez2014,ECO,score,0,87.79,2014,Global
eez2014,ECO,score,163,99.91,2014,United States
eez2014,ECO,score,218,100,2014,Canada
eez2014,ECO,status,0,87.65,2014,Global
eez2014,ECO,status,163,99.82,2014,United States
eez2014,ECO,status,218,100,2014,Canada
eez2014,ECO,trend,163,0.07,2014,United States
eez2014,ECO,trend,218,0.02,2014,Canada
eez2014,FIS,future,0,56.65,2014,Global
eez2014,FIS,future,163,59.06,2014,United States
eez2014,FIS,future,218,40.24,2014,Canada
eez2014,FIS,pressures,163,25.85,2014,United States
eez2014,FIS,pressures,218,19.89,2014,Canada
eez2014,FIS,resilience,163,72.27,2014,United States
eez2014,FIS,resilience,218,77.82,2014,Canada
eez2014,FIS,score,0,53.8,2014,Global
eez2014,FIS,score,163,56.28,2014,United States
eez2014,FIS,score,218,36.22,2014,Canada
eez2014,FIS,status,0,50.96,2014,Global
eez2014,FIS,status,163,53.5,2014,United States
eez2014,FIS,status,218,32.2,2014,Canada
eez2014,FIS,trend,163,-0.07,2014,United States
eez2014,FIS,trend,218,0.09,2014,Canada
eez2014,FP,future,0,56.76,2014,Global
eez2014,FP,future,163,57.43,2014,United States
eez2014,FP,future,218,48.24,2014,Canada
eez2014,FP,pressures,163,NA,2014,United States
eez2014,FP,pressures,218,NA,2014,Canada
eez2014,FP,resilience,163,NA,2014,United States
eez2014,FP,resilience,218,NA,2014,Canada
eez2014,FP,score,0,53.94,2014,Global
eez2014,FP,score,163,54.73,2014,United States
eez2014,FP,score,218,43.24,2014,Canada
eez2014,FP,status,0,51.11,2014,Global
eez2014,FP,status,163,52.03,2014,United States
eez2014,FP,status,218,38.24,2014,Canada
eez2014,FP,trend,163,-0.07,2014,United States
eez2014,FP,trend,218,0.09,2014,Canada
eez2014,HAB,future,0,93.17,2014,Global
eez2014,HAB,future,163,78.27,2014,United States
eez2014,HAB,future,218,100,2014,Canada
eez2014,HAB,pressures,163,24.86,2014,United States
eez2014,HAB,pressures,218,16.06,2014,Canada
eez2014,HAB,resilience,163,73.13,2014,United States
eez2014,HAB,resilience,218,83.99,2014,Canada
eez2014,HAB,score,0,90.64,2014,Global
eez2014,HAB,score,163,76.97,2014,United States
eez2014,HAB,score,218,92.55,2014,Canada
eez2014,HAB,status,0,88.11,2014,Global
eez2014,HAB,status,163,75.68,2014,United States
eez2014,HAB,status,218,85.11,2014,Canada
eez2014,HAB,trend,163,-0.19,2014,United States
eez2014,HAB,trend,218,-0.02,2014,Canada
eez2014,ICO,future,0,72.12,2014,Global
eez2014,ICO,future,163,75.27,2014,United States
eez2014,ICO,future,218,77.56,2014,Canada
eez2014,ICO,pressures,163,30.35,2014,United States
eez2014,ICO,pressures,218,15.74,2014,Canada
eez2014,ICO,resilience,163,72.03,2014,United States
eez2014,ICO,resilience,218,79.75,2014,Canada
eez2014,ICO,score,0,67.44,2014,Global
eez2014,ICO,score,163,70,2014,United States
eez2014,ICO,score,218,69.81,2014,Canada
eez2014,ICO,status,0,62.75,2014,Global
eez2014,ICO,status,163,64.72,2014,United States
eez2014,ICO,status,218,62.06,2014,Canada
eez2014,ICO,trend,163,0.04,2014,United States
eez2014,ICO,trend,218,0.06,2014,Canada
eez2014,Index,future,0,73.13,2014,Global
eez2014,Index,future,163,77.01,2014,United States
eez2014,Index,future,218,81.21,2014,Canada
eez2014,Index,score,0,71.14,2014,Global
eez2014,Index,score,163,75.51,2014,United States
eez2014,Index,score,218,76.18,2014,Canada
eez2014,LE,future,0,82.2,2014,Global
eez2014,LE,future,163,71.2,2014,United States
eez2014,LE,future,218,94.32,2014,Canada
eez2014,LE,pressures,163,NA,2014,United States
eez2014,LE,pressures,218,NA,2014,Canada
eez2014,LE,resilience,163,NA,2014,United States
eez2014,LE,resilience,218,NA,2014,Canada
eez2014,LE,score,0,82.33,2014,Global
eez2014,LE,score,163,77.75,2014,United States
eez2014,LE,score,218,90.53,2014,Canada
eez2014,LE,status,0,82.46,2014,Global
eez2014,LE,status,163,84.29,2014,United States
eez2014,LE,status,218,86.74,2014,Canada
eez2014,LE,trend,163,-0.34,2014,United States
eez2014,LE,trend,218,0.03,2014,Canada
eez2014,LIV,future,0,76.47,2014,Global
eez2014,LIV,future,163,42.39,2014,United States
eez2014,LIV,future,218,88.63,2014,Canada
eez2014,LIV,pressures,163,23.46,2014,United States
eez2014,LIV,pressures,218,13.71,2014,Canada
eez2014,LIV,resilience,163,59.52,2014,United States
eez2014,LIV,resilience,218,69.77,2014,Canada
eez2014,LIV,score,0,76.87,2014,Global
eez2014,LIV,score,163,55.58,2014,United States
eez2014,LIV,score,218,81.06,2014,Canada
eez2014,LIV,status,0,77.28,2014,Global
eez2014,LIV,status,163,68.77,2014,United States
eez2014,LIV,status,218,73.48,2014,Canada
eez2014,LIV,trend,163,-0.75,2014,United States
eez2014,LIV,trend,218,0.03,2014,Canada
eez2014,LSP,future,0,59.92,2014,Global
eez2014,LSP,future,163,76.92,2014,United States
eez2014,LSP,future,218,28.94,2014,Canada
eez2014,LSP,pressures,163,35.3,2014,United States
eez2014,LSP,pressures,218,16.31,2014,Canada
eez2014,LSP,resilience,163,49.03,2014,United States
eez2014,LSP,resilience,218,77.01,2014,Canada
eez2014,LSP,score,0,57.78,2014,Global
eez2014,LSP,score,163,74.97,2014,United States
eez2014,LSP,score,218,25.88,2014,Canada
eez2014,LSP,status,0,55.63,2014,Global
eez2014,LSP,status,163,73.02,2014,United States
eez2014,LSP,status,218,22.82,2014,Canada
eez2014,LSP,trend,163,0.01,2014,United States
eez2014,LSP,trend,218,0.1,2014,Canada
eez2014,MAR,future,0,35.47,2014,Global
eez2014,MAR,future,163,10.97,2014,United States
eez2014,MAR,future,218,98.9,2014,Canada
eez2014,MAR,pressures,163,20.35,2014,United States
eez2014,MAR,pressures,218,10.44,2014,Canada
eez2014,MAR,resilience,163,54.04,2014,United States
eez2014,MAR,resilience,218,73.9,2014,Canada
eez2014,MAR,score,0,33.68,2014,Global
eez2014,MAR,score,163,10.65,2014,United States
eez2014,MAR,score,218,87.7,2014,Canada
eez2014,MAR,status,0,31.9,2014,Global
eez2014,MAR,status,163,10.34,2014,United States
eez2014,MAR,status,218,76.5,2014,Canada
eez2014,MAR,trend,163,-0.08,2014,United States
eez2014,MAR,trend,218,0.12,2014,Canada
eez2014,NP,future,0,59.67,2014,Global
eez2014,NP,future,163,92.09,2014,United States
eez2014,NP,future,218,100,2014,Canada
eez2014,NP,pressures,163,17.24,2014,United States
eez2014,NP,pressures,218,11.34,2014,Canada
eez2014,NP,resilience,163,72.31,2014,United States
eez2014,NP,resilience,218,80.26,2014,Canada
eez2014,NP,score,0,56.66,2014,Global
eez2014,NP,score,163,83.66,2014,United States
eez2014,NP,score,218,90.54,2014,Canada
eez2014,NP,status,0,53.64,2014,Global
eez2014,NP,status,163,75.24,2014,United States
eez2014,NP,status,218,81.09,2014,Canada
eez2014,NP,trend,163,0.06,2014,United States
eez2014,NP,trend,218,0.02,2014,Canada
eez2014,SP,future,0,66.02,2014,Global
eez2014,SP,future,163,76.1,2014,United States
eez2014,SP,future,218,53.25,2014,Canada
eez2014,SP,pressures,163,NA,2014,United States
eez2014,SP,pressures,218,NA,2014,Canada
eez2014,SP,resilience,163,NA,2014,United States
eez2014,SP,resilience,218,NA,2014,Canada
eez2014,SP,score,0,62.61,2014,Global
eez2014,SP,score,163,72.48,2014,United States
eez2014,SP,score,218,47.84,2014,Canada
eez2014,SP,status,0,59.19,2014,Global
eez2014,SP,status,163,68.87,2014,United States
eez2014,SP,status,218,42.44,2014,Canada
eez2014,SP,trend,163,0.03,2014,United States
eez2014,SP,trend,218,0.08,2014,Canada
eez2014,SPP,future,0,90.85,2014,Global
eez2014,SPP,future,163,94.76,2014,United States
eez2014,SPP,future,218,100,2014,Canada
eez2014,SPP,pressures,163,28.91,2014,United States
eez2014,SPP,pressures,218,19.52,2014,Canada
eez2014,SPP,resilience,163,56.06,2014,United States
eez2014,SPP,resilience,218,73.56,2014,Canada
eez2014,SPP,score,0,91.81,2014,Global
eez2014,SPP,score,163,94.25,2014,United States
eez2014,SPP,score,218,95.46,2014,Canada
eez2014,SPP,status,0,92.78,2014,Global
eez2014,SPP,status,163,93.73,2014,United States
eez2014,SPP,status,218,90.92,2014,Canada
eez2014,SPP,trend,163,-0.12,2014,United States
eez2014,SPP,trend,218,-0.11,2014,Canada
eez2014,TR,future,0,47.06,2014,Global
eez2014,TR,future,163,42.24,2014,United States
eez2014,TR,future,218,56.76,2014,Canada
eez2014,TR,pressures,163,36.72,2014,United States
eez2014,TR,pressures,218,19.08,2014,Canada
eez2014,TR,resilience,163,39.94,2014,United States
eez2014,TR,resilience,218,67.92,2014,Canada
eez2014,TR,score,0,45.26,2014,Global
eez2014,TR,score,163,42.99,2014,United States
eez2014,TR,score,218,51.86,2014,Canada
eez2014,TR,status,0,43.45,2014,Global
eez2014,TR,status,163,43.74,2014,United States
eez2014,TR,status,218,46.97,2014,Canada
eez2014,TR,trend,163,-0.07,2014,United States
eez2014,TR,trend,218,0.07,2014,Canada
eez2015,AO,future,0,81.25,2015,Global
eez2015,AO,future,163,100,2015,United States
eez2015,AO,future,218,100,2015,Canada
eez2015,AO,pressures,163,20.48,2015,United States
eez2015,AO,pressures,218,14.62,2015,Canada
eez2015,AO,resilience,163,77.11,2015,United States
eez2015,AO,resilience,218,79.57,2015,Canada
eez2015,AO,score,0,77.39,2015,Global
eez2015,AO,score,163,100,2015,United States
eez2015,AO,score,218,97.38,2015,Canada
eez2015,AO,status,0,73.53,2015,Global
eez2015,AO,status,163,100,2015,United States
eez2015,AO,status,218,94.76,2015,Canada
eez2015,AO,trend,163,0,2015,United States
eez2015,AO,trend,218,0.02,2015,Canada
eez2015,BD,future,0,91.99,2015,Global
eez2015,BD,future,163,86.2,2015,United States
eez2015,BD,future,218,100,2015,Canada
eez2015,BD,pressures,163,NA,2015,United States
eez2015,BD,pressures,218,NA,2015,Canada
eez2015,BD,resilience,163,NA,2015,United States
eez2015,BD,resilience,218,NA,2015,Canada
eez2015,BD,score,0,91.22,2015,Global
eez2015,BD,score,163,85.32,2015,United States
eez2015,BD,score,218,93.99,2015,Canada
eez2015,BD,status,0,90.44,2015,Global
eez2015,BD,status,163,84.45,2015,United States
eez2015,BD,status,218,87.98,2015,Canada
eez2015,BD,trend,163,-0.15,2015,United States
eez2015,BD,trend,218,-0.05,2015,Canada
eez2015,CP,future,0,89.72,2015,Global
eez2015,CP,future,163,95.81,2015,United States
eez2015,CP,future,218,100,2015,Canada
eez2015,CP,pressures,163,25.56,2015,United States
eez2015,CP,pressures,218,22.55,2015,Canada
eez2015,CP,resilience,163,73.75,2015,United States
eez2015,CP,resilience,218,85.72,2015,Canada
eez2015,CP,score,0,87.62,2015,Global
eez2015,CP,score,163,90.84,2015,United States
eez2015,CP,score,218,97.41,2015,Canada
eez2015,CP,status,0,85.53,2015,Global
eez2015,CP,status,163,85.86,2015,United States
eez2015,CP,status,218,94.82,2015,Canada
eez2015,CP,trend,163,-0.06,2015,United States
eez2015,CP,trend,218,0.02,2015,Canada
eez2015,CS,future,0,80.05,2015,Global
eez2015,CS,future,163,58.27,2015,United States
eez2015,CS,future,218,59.47,2015,Canada
eez2015,CS,pressures,163,27.79,2015,United States
eez2015,CS,pressures,218,12.75,2015,Canada
eez2015,CS,resilience,163,53.95,2015,United States
eez2015,CS,resilience,218,69.02,2015,Canada
eez2015,CS,score,0,79.24,2015,Global
eez2015,CS,score,163,62,2015,United States
eez2015,CS,score,218,54.81,2015,Canada
eez2015,CS,status,0,78.42,2015,Global
eez2015,CS,status,163,65.72,2015,United States
eez2015,CS,status,218,50.16,2015,Canada
eez2015,CS,trend,163,-0.3,2015,United States
eez2015,CS,trend,218,0,2015,Canada
eez2015,CW,future,0,73.56,2015,Global
eez2015,CW,future,163,71.86,2015,United States
eez2015,CW,future,218,98.92,2015,Canada
eez2015,CW,pressures,163,52.89,2015,United States
eez2015,CW,pressures,218,23.35,2015,Canada
eez2015,CW,resilience,163,39.72,2015,United States
eez2015,CW,resilience,218,67.87,2015,Canada
eez2015,CW,score,0,73.51,2015,Global
eez2015,CW,score,163,74.46,2015,United States
eez2015,CW,score,218,95.17,2015,Canada
eez2015,CW,status,0,73.47,2015,Global
eez2015,CW,status,163,77.06,2015,United States
eez2015,CW,status,218,91.42,2015,Canada
eez2015,CW,trend,163,-0.04,2015,United States
eez2015,CW,trend,218,-0.1,2015,Canada
eez2015,ECO,future,0,87.94,2015,Global
eez2015,ECO,future,163,100,2015,United States
eez2015,ECO,future,218,100,2015,Canada
eez2015,ECO,pressures,163,23.17,2015,United States
eez2015,ECO,pressures,218,13.84,2015,Canada
eez2015,ECO,resilience,163,79.37,2015,United States
eez2015,ECO,resilience,218,82.12,2015,Canada
eez2015,ECO,score,0,87.79,2015,Global
eez2015,ECO,score,163,99.91,2015,United States
eez2015,ECO,score,218,100,2015,Canada
eez2015,ECO,status,0,87.65,2015,Global
eez2015,ECO,status,163,99.82,2015,United States
eez2015,ECO,status,218,100,2015,Canada
eez2015,ECO,trend,163,0.07,2015,United States
eez2015,ECO,trend,218,0.02,2015,Canada
eez2015,FIS,future,0,55.96,2015,Global
eez2015,FIS,future,163,56.82,2015,United States
eez2015,FIS,future,218,41.29,2015,Canada
eez2015,FIS,pressures,163,26.03,2015,United States
eez2015,FIS,pressures,218,19.79,2015,Canada
eez2015,FIS,resilience,163,72.05,2015,United States
eez2015,FIS,resilience,218,77.76,2015,Canada
eez2015,FIS,score,0,53.22,2015,Global
eez2015,FIS,score,163,54.56,2015,United States
eez2015,FIS,score,218,36.8,2015,Canada
eez2015,FIS,status,0,50.48,2015,Global
eez2015,FIS,status,163,52.3,2015,United States
eez2015,FIS,status,218,32.3,2015,Canada
eez2015,FIS,trend,163,-0.1,2015,United States
eez2015,FIS,trend,218,0.13,2015,Canada
eez2015,FP,future,0,55.9,2015,Global
eez2015,FP,future,163,55.28,2015,United States
eez2015,FP,future,218,47.49,2015,Canada
eez2015,FP,pressures,163,NA,2015,United States
eez2015,FP,pressures,218,NA,2015,Canada
eez2015,FP,resilience,163,NA,2015,United States
eez2015,FP,resilience,218,NA,2015,Canada
eez2015,FP,score,0,53.2,2015,Global
eez2015,FP,score,163,53.08,2015,United States
eez2015,FP,score,218,42.42,2015,Canada
eez2015,FP,status,0,50.5,2015,Global
eez2015,FP,status,163,50.88,2015,United States
eez2015,FP,status,218,37.36,2015,Canada
eez2015,FP,trend,163,-0.1,2015,United States
eez2015,FP,trend,218,0.12,2015,Canada
eez2015,HAB,future,0,93.05,2015,Global
eez2015,HAB,future,163,77.58,2015,United States
eez2015,HAB,future,218,100,2015,Canada
eez2015,HAB,pressures,163,26.04,2015,United States
eez2015,HAB,pressures,218,16.12,2015,Canada
eez2015,HAB,resilience,163,72.91,2015,United States
eez2015,HAB,resilience,218,83.93,2015,Canada
eez2015,HAB,score,0,90.57,2015,Global
eez2015,HAB,score,163,76.37,2015,United States
eez2015,HAB,score,218,92.52,2015,Canada
eez2015,HAB,status,0,88.1,2015,Global
eez2015,HAB,status,163,75.17,2015,United States
eez2015,HAB,status,218,85.04,2015,Canada
eez2015,HAB,trend,163,-0.18,2015,United States
eez2015,HAB,trend,218,0,2015,Canada
eez2015,ICO,future,0,72.49,2015,Global
eez2015,ICO,future,163,75.5,2015,United States
eez2015,ICO,future,218,77.48,2015,Canada
eez2015,ICO,pressures,163,29.79,2015,United States
eez2015,ICO,pressures,218,15.77,2015,Canada
eez2015,ICO,resilience,163,71.81,2015,United States
eez2015,ICO,resilience,218,79.69,2015,Canada
eez2015,ICO,score,0,67.8,2015,Global
eez2015,ICO,score,163,70.22,2015,United States
eez2015,ICO,score,218,69.77,2015,Canada
eez2015,ICO,status,0,63.11,2015,Global
eez2015,ICO,status,163,64.94,2015,United States
eez2015,ICO,status,218,62.06,2015,Canada
eez2015,ICO,trend,163,0.04,2015,United States
eez2015,ICO,trend,218,0.06,2015,Canada
eez2015,Index,future,0,72.9,2015,Global
eez2015,Index,future,163,73.2,2015,United States
eez2015,Index,future,218,80.57,2015,Canada
eez2015,Index,score,0,71.1,2015,Global
eez2015,Index,score,163,73.1,2015,United States
eez2015,Index,score,218,76.04,2015,Canada
eez2015,LE,future,0,82.19,2015,Global
eez2015,LE,future,163,71.11,2015,United States
eez2015,LE,future,218,94.28,2015,Canada
eez2015,LE,pressures,163,NA,2015,United States
eez2015,LE,pressures,218,NA,2015,Canada
eez2015,LE,resilience,163,NA,2015,United States
eez2015,LE,resilience,218,NA,2015,Canada
eez2015,LE,score,0,82.33,2015,Global
eez2015,LE,score,163,77.7,2015,United States
eez2015,LE,score,218,90.51,2015,Canada
eez2015,LE,status,0,82.46,2015,Global
eez2015,LE,status,163,84.29,2015,United States
eez2015,LE,status,218,86.74,2015,Canada
eez2015,LE,trend,163,-0.34,2015,United States
eez2015,LE,trend,218,0.03,2015,Canada
eez2015,LIV,future,0,76.45,2015,Global
eez2015,LIV,future,163,42.22,2015,United States
eez2015,LIV,future,218,88.56,2015,Canada
eez2015,LIV,pressures,163,24.22,2015,United States
eez2015,LIV,pressures,218,14.1,2015,Canada
eez2015,LIV,resilience,163,59.52,2015,United States
eez2015,LIV,resilience,218,69.87,2015,Canada
eez2015,LIV,score,0,76.86,2015,Global
eez2015,LIV,score,163,55.49,2015,United States
eez2015,LIV,score,218,81.02,2015,Canada
eez2015,LIV,status,0,77.28,2015,Global
eez2015,LIV,status,163,68.77,2015,United States
eez2015,LIV,status,218,73.48,2015,Canada
eez2015,LIV,trend,163,-0.75,2015,United States
eez2015,LIV,trend,218,0.03,2015,Canada
eez2015,LSP,future,0,60.61,2015,Global
eez2015,LSP,future,163,76.51,2015,United States
eez2015,LSP,future,218,27.67,2015,Canada
eez2015,LSP,pressures,163,35.85,2015,United States
eez2015,LSP,pressures,218,16.45,2015,Canada
eez2015,LSP,resilience,163,48.82,2015,United States
eez2015,LSP,resilience,218,76.96,2015,Canada
eez2015,LSP,score,0,58.51,2015,Global
eez2015,LSP,score,163,74.77,2015,United States
eez2015,LSP,score,218,25.25,2015,Canada
eez2015,LSP,status,0,56.41,2015,Global
eez2015,LSP,status,163,73.02,2015,United States
eez2015,LSP,status,218,22.84,2015,Canada
eez2015,LSP,trend,163,0.01,2015,United States
eez2015,LSP,trend,218,0.02,2015,Canada
eez2015,MAR,future,0,34.07,2015,Global
eez2015,MAR,future,163,11.14,2015,United States
eez2015,MAR,future,218,90.35,2015,Canada
eez2015,MAR,pressures,163,21.07,2015,United States
eez2015,MAR,pressures,218,10.64,2015,Canada
eez2015,MAR,resilience,163,53.82,2015,United States
eez2015,MAR,resilience,218,73.85,2015,Canada
eez2015,MAR,score,0,32.8,2015,Global
eez2015,MAR,score,163,10.66,2015,United States
eez2015,MAR,score,218,81.37,2015,Canada
eez2015,MAR,status,0,31.53,2015,Global
eez2015,MAR,status,163,10.17,2015,United States
eez2015,MAR,status,218,72.39,2015,Canada
eez2015,MAR,trend,163,-0.02,2015,United States
eez2015,MAR,trend,218,0.06,2015,Canada
eez2015,NP,future,0,55.6,2015,Global
eez2015,NP,future,163,70.94,2015,United States
eez2015,NP,future,218,100,2015,Canada
eez2015,NP,pressures,163,17.51,2015,United States
eez2015,NP,pressures,218,11.32,2015,Canada
eez2015,NP,resilience,163,72.09,2015,United States
eez2015,NP,resilience,218,80.21,2015,Canada
eez2015,NP,score,0,53.25,2015,Global
eez2015,NP,score,163,67.67,2015,United States
eez2015,NP,score,218,91.4,2015,Canada
eez2015,NP,status,0,50.91,2015,Global
eez2015,NP,status,163,64.4,2015,United States
eez2015,NP,status,218,82.81,2015,Canada
eez2015,NP,trend,163,-0.12,2015,United States
eez2015,NP,trend,218,-0.02,2015,Canada
eez2015,SP,future,0,66.55,2015,Global
eez2015,SP,future,163,76.01,2015,United States
eez2015,SP,future,218,52.58,2015,Canada
eez2015,SP,pressures,163,NA,2015,United States
eez2015,SP,pressures,218,NA,2015,Canada
eez2015,SP,resilience,163,NA,2015,United States
eez2015,SP,resilience,218,NA,2015,Canada
eez2015,SP,score,0,63.15,2015,Global
eez2015,SP,score,163,72.49,2015,United States
eez2015,SP,score,218,47.51,2015,Canada
eez2015,SP,status,0,59.76,2015,Global
eez2015,SP,status,163,68.98,2015,United States
eez2015,SP,status,218,42.45,2015,Canada
eez2015,SP,trend,163,0.02,2015,United States
eez2015,SP,trend,218,0.04,2015,Canada
eez2015,SPP,future,0,90.89,2015,Global
eez2015,SPP,future,163,94.81,2015,United States
eez2015,SPP,future,218,100,2015,Canada
eez2015,SPP,pressures,163,28.52,2015,United States
eez2015,SPP,pressures,218,19.48,2015,Canada
eez2015,SPP,resilience,163,55.84,2015,United States
eez2015,SPP,resilience,218,73.5,2015,Canada
eez2015,SPP,score,0,91.84,2015,Global
eez2015,SPP,score,163,94.27,2015,United States
eez2015,SPP,score,218,95.46,2015,Canada
eez2015,SPP,status,0,92.78,2015,Global
eez2015,SPP,status,163,93.73,2015,United States
eez2015,SPP,status,218,90.92,2015,Canada
eez2015,SPP,trend,163,-0.12,2015,United States
eez2015,SPP,trend,218,-0.11,2015,Canada
eez2015,TR,future,0,49.27,2015,Global
eez2015,TR,future,163,46.53,2015,United States
eez2015,TR,future,218,52.95,2015,Canada
eez2015,TR,pressures,163,38.77,2015,United States
eez2015,TR,pressures,218,19.65,2015,Canada
eez2015,TR,resilience,163,39.72,2015,United States
eez2015,TR,resilience,218,67.87,2015,Canada
eez2015,TR,score,0,48.12,2015,Global
eez2015,TR,score,163,47.45,2015,United States
eez2015,TR,score,218,49.76,2015,Canada
eez2015,TR,status,0,46.98,2015,Global
eez2015,TR,status,163,48.37,2015,United States
eez2015,TR,status,218,46.57,2015,Canada
eez2015,TR,trend,163,-0.06,2015,United States
eez2015,TR,trend,218,-0.03,2015,Canada
eez2016,AO,future,0,81.22,2016,Global
eez2016,AO,future,163,100,2016,United States
eez2016,AO,future,218,100,2016,Canada
eez2016,AO,pressures,163,20.52,2016,United States
eez2016,AO,pressures,218,14.3,2016,Canada
eez2016,AO,resilience,163,77.15,2016,United States
eez2016,AO,resilience,218,79.83,2016,Canada
eez2016,AO,score,0,77.43,2016,Global
eez2016,AO,score,163,100,2016,United States
eez2016,AO,score,218,97.41,2016,Canada
eez2016,AO,status,0,73.63,2016,Global
eez2016,AO,status,163,100,2016,United States
eez2016,AO,status,218,94.83,2016,Canada
eez2016,AO,trend,163,0,2016,United States
eez2016,AO,trend,218,0.01,2016,Canada
eez2016,BD,future,0,92.08,2016,Global
eez2016,BD,future,163,86.22,2016,United States
eez2016,BD,future,218,100,2016,Canada
eez2016,BD,pressures,163,NA,2016,United States
eez2016,BD,pressures,218,NA,2016,Canada
eez2016,BD,resilience,163,NA,2016,United States
eez2016,BD,resilience,218,NA,2016,Canada
eez2016,BD,score,0,91.29,2016,Global
eez2016,BD,score,163,85.37,2016,United States
eez2016,BD,score,218,94.34,2016,Canada
eez2016,BD,status,0,90.5,2016,Global
eez2016,BD,status,163,84.51,2016,United States
eez2016,BD,status,218,88.67,2016,Canada
eez2016,BD,trend,163,-0.15,2016,United States
eez2016,BD,trend,218,-0.04,2016,Canada
eez2016,CP,future,0,89.29,2016,Global
eez2016,CP,future,163,87.74,2016,United States
eez2016,CP,future,218,100,2016,Canada
eez2016,CP,pressures,163,26.84,2016,United States
eez2016,CP,pressures,218,25.23,2016,Canada
eez2016,CP,resilience,163,73.83,2016,United States
eez2016,CP,resilience,218,86.25,2016,Canada
eez2016,CP,score,0,87.29,2016,Global
eez2016,CP,score,163,84.53,2016,United States
eez2016,CP,score,218,98.19,2016,Canada
eez2016,CP,status,0,85.29,2016,Global
eez2016,CP,status,163,81.33,2016,United States
eez2016,CP,status,218,96.37,2016,Canada
eez2016,CP,trend,163,-0.11,2016,United States
eez2016,CP,trend,218,0.08,2016,Canada
eez2016,CS,future,0,80.13,2016,Global
eez2016,CS,future,163,58.21,2016,United States
eez2016,CS,future,218,59.54,2016,Canada
eez2016,CS,pressures,163,28.11,2016,United States
eez2016,CS,pressures,218,12.56,2016,Canada
eez2016,CS,resilience,163,53.99,2016,United States
eez2016,CS,resilience,218,69.28,2016,Canada
eez2016,CS,score,0,79.27,2016,Global
eez2016,CS,score,163,61.97,2016,United States
eez2016,CS,score,218,54.85,2016,Canada
eez2016,CS,status,0,78.42,2016,Global
eez2016,CS,status,163,65.72,2016,United States
eez2016,CS,status,218,50.16,2016,Canada
eez2016,CS,trend,163,-0.3,2016,United States
eez2016,CS,trend,218,0,2016,Canada
eez2016,CW,future,0,73.55,2016,Global
eez2016,CW,future,163,72.02,2016,United States
eez2016,CW,future,218,97.14,2016,Canada
eez2016,CW,pressures,163,52.75,2016,United States
eez2016,CW,pressures,218,23.16,2016,Canada
eez2016,CW,resilience,163,39.77,2016,United States
eez2016,CW,resilience,218,68.13,2016,Canada
eez2016,CW,score,0,73.5,2016,Global
eez2016,CW,score,163,74.57,2016,United States
eez2016,CW,score,218,94.26,2016,Canada
eez2016,CW,status,0,73.45,2016,Global
eez2016,CW,status,163,77.11,2016,United States
eez2016,CW,status,218,91.38,2016,Canada
eez2016,CW,trend,163,-0.03,2016,United States
eez2016,CW,trend,218,-0.13,2016,Canada
eez2016,ECO,future,0,87.95,2016,Global
eez2016,ECO,future,163,100,2016,United States
eez2016,ECO,future,218,100,2016,Canada
eez2016,ECO,pressures,163,23.32,2016,United States
eez2016,ECO,pressures,218,13.64,2016,Canada
eez2016,ECO,resilience,163,79.43,2016,United States
eez2016,ECO,resilience,218,82.47,2016,Canada
eez2016,ECO,score,0,87.8,2016,Global
eez2016,ECO,score,163,99.91,2016,United States
eez2016,ECO,score,218,100,2016,Canada
eez2016,ECO,status,0,87.65,2016,Global
eez2016,ECO,status,163,99.82,2016,United States
eez2016,ECO,status,218,100,2016,Canada
eez2016,ECO,trend,163,0.07,2016,United States
eez2016,ECO,trend,218,0.02,2016,Canada
eez2016,FIS,future,0,56.62,2016,Global
eez2016,FIS,future,163,57.65,2016,United States
